stock_code,trade_date,close,pre_close,prev_close,change_pct,change_amount,adj_factor,prev_f,prev_date,data_source,domain,same_factor,eq_violated,judgement,dev
920533,2017-07-04,-0.400,,0.330,-221.2100,-0.730,,,2017-04-07,AKSHARE,seg_4_8_92,False,False,possible_legal,
920533,2017-07-06,0.030,,-0.480,106.2500,0.510,,,2017-07-05,AKSHARE,seg_4_8_92,False,False,possible_legal,
920533,2017-07-07,0.460,,0.030,1433.3300,0.430,,,2017-07-06,AKSHARE,seg_4_8_92,False,False,possible_legal,
920533,2018-01-08,-0.140,,0.460,-130.4300,-0.600,,,2017-07-07,AKSHARE,seg_4_8_92,False,False,possible_legal,
920533,2018-01-19,1.800,,-0.140,1385.7100,1.940,,,2018-01-08,AKSHARE,seg_4_8_92,False,False,possible_legal,
920533,2020-07-27,0.820,,1.820,-54.9500,-1.000,,,2019-07-02,AKSHARE,seg_4_8_92,False,False,possible_legal,
920533,2020-07-28,1.820,,0.820,121.9500,1.000,,,2020-07-27,AKSHARE,seg_4_8_92,False,False,possible_legal,
920533,2021-06-25,3.460,,1.870,85.0300,1.590,,,2021-06-01,AKSHARE,seg_4_8_92,False,False,possible_legal,
920533,2021-06-30,1.380,,3.090,-55.3400,-1.710,,,2021-06-29,AKSHARE,seg_4_8_92,False,False,possible_legal,
920533,2021-08-04,3.520,,2.150,63.7200,1.370,,,2021-08-02,AKSHARE,seg_4_8_92,False,False,possible_legal,
920533,2021-08-24,3.510,,5.560,-36.8700,-2.050,,,2021-08-17,AKSHARE,seg_4_8_92,False,False,possible_legal,
920533,2021-08-31,5.650,,3.510,60.9700,2.140,,,2021-08-24,AKSHARE,seg_4_8_92,False,False,possible_legal,
920533,2021-10-21,6.500,,4.790,35.7000,1.710,,,2021-10-20,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2019-05-29,0.420,,,-85.5700,-2.490,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2019-08-05,1.350,,0.420,221.4300,0.930,,,2019-05-29,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2019-08-19,0.920,,1.350,-31.8500,-0.430,,,2019-08-05,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2019-08-23,0.440,,0.920,-52.1700,-0.480,,,2019-08-19,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2019-08-28,1.710,,0.440,288.6400,1.270,,,2019-08-23,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2019-10-15,0.810,,1.710,-52.6300,-0.900,,,2019-08-28,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2019-12-12,2.430,,0.810,200.0000,1.620,,,2019-10-15,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2019-12-27,0.770,,2.430,-68.3100,-1.660,,,2019-12-12,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2020-05-20,2.520,,0.770,227.2700,1.750,,,2019-12-27,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2020-12-11,0.420,,1.670,-74.8500,-1.250,,,2020-12-08,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2020-12-16,0.020,,0.420,-95.2400,-0.400,,,2020-12-11,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2020-12-21,0.080,,0.020,300.0000,0.060,,,2020-12-16,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2020-12-22,0.130,,0.080,62.5000,0.050,,,2020-12-21,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2020-12-24,-0.360,,0.130,-376.9200,-0.490,,,2020-12-22,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2020-12-31,-0.480,,-0.360,-33.3300,-0.120,,,2020-12-24,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2021-10-20,-0.200,,-0.480,58.3300,0.280,,,2021-04-07,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2021-10-22,0.360,,-0.200,280.0000,0.560,,,2021-10-20,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2022-02-25,1.190,,0.360,230.5600,0.830,,,2021-10-22,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2022-02-28,2.850,,1.190,139.5000,1.660,,,2022-02-25,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2022-03-01,4.500,,2.850,57.8900,1.650,,,2022-02-28,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2022-03-18,2.130,,4.520,-52.8800,-2.390,,,2022-03-17,AKSHARE,seg_4_8_92,False,False,possible_legal,
920541,2022-03-21,3.870,,2.130,81.6900,1.740,,,2022-03-18,AKSHARE,seg_4_8_92,False,False,possible_legal,
920547,2022-08-24,7.280,,,-45.3900,-6.050,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920547,2022-08-25,15.690,,7.280,115.5200,8.410,,,2022-08-24,AKSHARE,seg_4_8_92,False,False,possible_legal,
920553,2020-05-08,4.000,3.000,3.000,33.3333,1.000,1.00000000,1.00000000,2020-04-30,SINA,seg_4_8_92,True,False,possible_legal,0.0
920553,2020-05-11,5.300,4.000,4.000,32.5000,1.300,1.00000000,1.00000000,2020-05-08,SINA,seg_4_8_92,True,False,possible_legal,0.0
920553,2020-07-06,8.000,5.700,5.700,40.3509,2.300,1.00000000,1.00000000,2020-07-03,SINA,seg_4_8_92,True,False,possible_legal,0.0
920553,2020-10-23,4.480,3.300,3.300,35.7576,1.180,1.00000000,1.00000000,2020-10-22,SINA,seg_4_8_92,True,False,possible_legal,0.0
920556,2014-04-23,0.100,,3.600,-97.2200,-3.500,,,2014-02-10,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2014-04-28,0.300,,0.100,200.0000,0.200,,,2014-04-23,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2014-05-05,3.800,,0.300,1166.6700,3.500,,,2014-04-28,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2014-08-15,0.530,,3.800,-86.0500,-3.270,,,2014-05-05,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2014-08-20,0.850,,0.530,60.3800,0.320,,,2014-08-15,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2014-08-27,4.000,,0.850,370.5900,3.150,,,2014-08-20,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2014-09-26,1.500,,4.500,-66.6700,-3.000,,,2014-08-28,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2014-09-30,-0.250,,1.500,-116.6700,-1.750,,,2014-09-26,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2014-10-08,-0.750,,-0.250,-200.0000,-0.500,,,2014-09-30,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2014-10-09,-1.020,,-0.750,-36.0000,-0.270,,,2014-10-08,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2014-10-10,-0.300,,-1.020,70.5900,0.720,,,2014-10-09,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2014-10-13,2.000,,-0.300,766.6700,2.300,,,2014-10-10,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2014-10-30,2.750,,2.000,37.5000,0.750,,,2014-10-13,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2014-10-31,5.000,,2.750,81.8200,2.250,,,2014-10-30,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2015-01-05,7.490,,5.000,49.8000,2.490,,,2014-10-31,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2015-02-13,0.130,,7.480,-98.2600,-7.350,,,2015-02-02,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2015-02-16,4.440,,0.130,3315.3800,4.310,,,2015-02-13,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2015-03-04,7.000,,4.900,42.8600,2.100,,,2015-02-17,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2015-03-09,11.730,,7.730,51.7500,4.000,,,2015-03-06,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2015-03-10,3.920,,11.730,-66.5800,-7.810,,,2015-03-09,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2015-03-13,5.390,,3.900,38.2100,1.490,,,2015-03-12,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2015-03-18,8.000,,5.600,42.8600,2.400,,,2015-03-17,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2015-04-10,-0.080,,11.000,-100.7300,-11.080,,,2015-04-09,AKSHARE,seg_4_8_92,False,False,possible_legal,
920556,2015-04-13,-0.040,,-0.080,50.0000,0.040,,,2015-04-10,AKSHARE,seg_4_8_92,False,False,possible_legal,
920564,2020-03-05,1.350,,0.990,36.3600,0.360,,,2020-02-27,AKSHARE,seg_4_8_92,False,False,possible_legal,
920564,2020-05-25,2.360,,1.600,47.5000,0.760,,,2020-04-27,AKSHARE,seg_4_8_92,False,False,possible_legal,
920564,2020-06-10,3.110,,2.360,31.7800,0.750,,,2020-05-25,AKSHARE,seg_4_8_92,False,False,possible_legal,
920564,2020-07-17,4.380,,3.110,40.8400,1.270,,,2020-07-14,AKSHARE,seg_4_8_92,False,False,possible_legal,
920564,2020-07-21,2.610,,4.380,-40.4100,-1.770,,,2020-07-17,AKSHARE,seg_4_8_92,False,False,possible_legal,
920564,2020-08-20,1.530,,2.750,-44.3600,-1.220,,,2020-08-19,AKSHARE,seg_4_8_92,False,False,possible_legal,
920564,2020-08-25,3.030,,1.530,98.0400,1.500,,,2020-08-20,AKSHARE,seg_4_8_92,False,False,possible_legal,
920564,2020-11-19,1.930,,1.180,63.5600,0.750,,,2020-11-18,AKSHARE,seg_4_8_92,False,False,possible_legal,
920564,2020-11-23,1.190,,1.930,-38.3400,-0.740,,,2020-11-19,AKSHARE,seg_4_8_92,False,False,possible_legal,
920564,2020-12-07,1.940,,1.190,63.0300,0.750,,,2020-11-23,AKSHARE,seg_4_8_92,False,False,possible_legal,
920564,2020-12-10,1.150,,1.940,-40.7200,-0.790,,,2020-12-07,AKSHARE,seg_4_8_92,False,False,possible_legal,
920564,2021-09-06,8.150,,5.660,43.9900,2.490,,,2021-09-03,AKSHARE,seg_4_8_92,False,False,possible_legal,
920566,2016-01-04,11.120,7.930,7.930,40.2270,3.190,1.00000000,1.00000000,2015-12-31,SINA,seg_4_8_92,True,False,possible_legal,0.0
920570,2022-09-13,5.340,,,-56.4400,-6.920,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2015-09-08,0.910,,,-82.1600,-4.190,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2015-10-08,3.090,,0.910,239.5600,2.180,,,2015-09-25,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2015-10-09,5.450,,3.090,76.3800,2.360,,,2015-10-08,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2015-10-22,1.100,,5.450,-79.8200,-4.350,,,2015-10-09,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2015-11-03,3.400,,1.100,209.0900,2.300,,,2015-10-23,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2015-12-02,1.900,,3.400,-44.1200,-1.500,,,2015-11-09,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2015-12-03,3.650,,1.900,92.1100,1.750,,,2015-12-02,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2019-06-17,3.590,,2.490,44.1800,1.100,,,2019-06-03,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2021-02-23,1.250,,2.600,-51.9200,-1.350,,,2020-04-22,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2021-02-24,2.400,,1.250,92.0000,1.150,,,2021-02-23,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2021-03-22,1.430,,2.880,-50.3500,-1.450,,,2021-03-15,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2021-03-23,2.430,,1.430,69.9300,1.000,,,2021-03-22,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2021-03-24,1.430,,2.430,-41.1500,-1.000,,,2021-03-23,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2021-03-25,2.500,,1.430,74.8300,1.070,,,2021-03-24,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2021-08-13,3.200,,2.070,54.5900,1.130,,,2021-08-11,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2021-10-20,4.900,,3.710,32.0800,1.190,,,2021-10-19,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2021-10-29,10.080,,6.190,62.8400,3.890,,,2021-10-27,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2021-11-02,14.900,,10.080,47.8200,4.820,,,2021-10-29,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2021-11-03,7.400,,14.900,-50.3400,-7.500,,,2021-11-02,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2021-11-17,13.400,,7.030,90.6100,6.370,,,2021-11-16,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2021-11-29,8.200,,12.260,-33.1200,-4.060,,,2021-11-26,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2021-12-29,9.690,,6.900,40.4300,2.790,,,2021-12-27,AKSHARE,seg_4_8_92,False,False,possible_legal,
920571,2021-12-30,5.830,,9.690,-39.8300,-3.860,,,2021-12-29,AKSHARE,seg_4_8_92,False,False,possible_legal,
920575,2015-12-31,5.000,,,-76.1900,-16.000,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920575,2016-02-15,4.000,,6.000,-33.3300,-2.000,,,2016-01-04,AKSHARE,seg_4_8_92,False,False,possible_legal,
920576,2021-07-16,7.620,,5.630,35.3500,1.990,,,2021-07-15,AKSHARE,seg_4_8_92,False,False,possible_legal,
920576,2021-08-17,8.120,,6.190,31.1800,1.930,,,2021-08-11,AKSHARE,seg_4_8_92,False,False,possible_legal,
920576,2022-10-14,29.500,,14.500,103.4500,15.000,,,2022-09-26,AKSHARE,seg_4_8_92,False,False,possible_legal,
920576,2022-10-24,18.500,,29.500,-37.2900,-11.000,,,2022-10-14,AKSHARE,seg_4_8_92,False,False,possible_legal,
920578,2021-03-12,9.460,,5.450,73.5800,4.010,,,2021-03-01,AKSHARE,seg_4_8_92,False,False,possible_legal,
920578,2021-11-19,19.990,,9.750,105.0300,10.240,,,2021-11-05,AKSHARE,seg_4_8_92,False,False,possible_legal,
920579,2016-06-24,1.240,,,-83.9800,-6.500,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920579,2016-07-20,2.730,,1.240,120.1600,1.490,,,2016-06-24,AKSHARE,seg_4_8_92,False,False,possible_legal,
920579,2020-11-04,6.640,,2.940,125.8500,3.700,,,2020-11-03,AKSHARE,seg_4_8_92,False,False,possible_legal,
920579,2020-11-17,3.240,,4.940,-34.4100,-1.700,,,2020-11-16,AKSHARE,seg_4_8_92,False,False,possible_legal,
920579,2020-11-20,4.620,,3.240,42.5900,1.380,,,2020-11-18,AKSHARE,seg_4_8_92,False,False,possible_legal,
920579,2021-03-09,4.030,,2.740,47.0800,1.290,,,2021-03-08,AKSHARE,seg_4_8_92,False,False,possible_legal,
920579,2021-07-12,1.740,,2.740,-36.5000,-1.000,,,2021-07-08,AKSHARE,seg_4_8_92,False,False,possible_legal,
920579,2021-07-14,2.800,,1.740,60.9200,1.060,,,2021-07-12,AKSHARE,seg_4_8_92,False,False,possible_legal,
920580,2016-05-30,0.440,,,-89.7400,-3.850,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920580,2019-10-11,1.990,,0.490,306.1200,1.500,,,2017-03-17,AKSHARE,seg_4_8_92,False,False,possible_legal,
920580,2020-03-24,4.390,,1.990,120.6000,2.400,,,2019-10-11,AKSHARE,seg_4_8_92,False,False,possible_legal,
920580,2020-03-25,2.490,,4.390,-43.2800,-1.900,,,2020-03-24,AKSHARE,seg_4_8_92,False,False,possible_legal,
920580,2020-03-26,4.590,,2.490,84.3400,2.100,,,2020-03-25,AKSHARE,seg_4_8_92,False,False,possible_legal,
920580,2020-06-23,7.700,,4.590,67.7600,3.110,,,2020-04-01,AKSHARE,seg_4_8_92,False,False,possible_legal,
920580,2020-08-12,13.690,,6.690,104.6300,7.000,,,2020-08-10,AKSHARE,seg_4_8_92,False,False,possible_legal,
920580,2020-09-02,6.690,,13.690,-51.1300,-7.000,,,2020-08-12,AKSHARE,seg_4_8_92,False,False,possible_legal,
920580,2020-11-30,4.690,,8.500,-44.8200,-3.810,,,2020-09-11,AKSHARE,seg_4_8_92,False,False,possible_legal,
920580,2021-01-19,2.270,,4.750,-52.2100,-2.480,,,2020-12-29,AKSHARE,seg_4_8_92,False,False,possible_legal,
920580,2021-02-03,4.850,,2.270,113.6600,2.580,,,2021-01-19,AKSHARE,seg_4_8_92,False,False,possible_legal,
920592,2017-05-10,2.270,,,-71.0100,-5.560,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920592,2018-05-11,14.850,,2.270,554.1800,12.580,,,2017-05-10,AKSHARE,seg_4_8_92,False,False,possible_legal,
920592,2018-05-15,14.850,,11.000,35.0000,3.850,,,2018-05-14,AKSHARE,seg_4_8_92,False,False,possible_legal,
920592,2019-07-22,10.380,,7.380,40.6500,3.000,,,2019-07-18,AKSHARE,seg_4_8_92,False,False,possible_legal,
920592,2019-10-08,7.480,,11.230,-33.3900,-3.750,,,2019-08-16,AKSHARE,seg_4_8_92,False,False,possible_legal,
920592,2019-10-16,11.230,,7.480,50.1300,3.750,,,2019-10-08,AKSHARE,seg_4_8_92,False,False,possible_legal,
920592,2020-04-14,14.980,,10.280,45.7200,4.700,,,2020-03-18,AKSHARE,seg_4_8_92,False,False,possible_legal,
920592,2020-04-16,8.180,,14.980,-45.3900,-6.800,,,2020-04-14,AKSHARE,seg_4_8_92,False,False,possible_legal,
